order_id,customer_id,product_id,order_date,quantity,amount
112360,14312,10110,2025-08-27,1,45
112361,14481,10027,2025-03-17,1,4499
112362,14140,10209,2025-01-02,1,2554
112363,14172,10562,2025-08-09,2,12470
112364,14198,10502,2025-11-06,2,130232
112365,14467,10679,2025-09-22,1,13597
112366,14324,10234,2025-12-19,1,1184
112367,14280,10436,2025-07-04,3,6303
112368,14214,10347,2025-10-10,1,226
112369,14282,10377,2025-11-30,1,3060
112370,14369,10557,2025-04-25,2,1492
112371,14278,10432,2025-09-05,1,2512
112372,14294,10217,2025-04-16,1,3231
112373,14523,10647,2025-04-13,1,226
112374,14091,10198,2025-06-20,1,2299
112375,14402,10420,2025-08-07,2,117138
112376,14523,10056,2025-08-23,1,349
112377,14329,10351,2025-02-02,2,11348
112378,14420,10355,2025-08-12,3,1791
112379,14373,10521,2025-04-25,3,192165
112380,14504,10649,2025-03-14,1,1208
112381,14113,10291,2025-09-07,2,526
112382,14154,10123,2025-01-09,2,1998
112383,14359,10433,2025-05-02,1,1042
112384,14104,10080,2025-07-30,2,4598
112385,14435,10322,2025-05-07,2,6512
112386,14154,10229,2025-08-06,2,1802
112387,14502,10621,2025-08-28,1,232
112388,14467,10051,2025-10-11,3,56997
112389,14492,10042,2025-06-03,3,3897
112390,14071,10252,2025-11-27,2,5108
112391,14379,10600,2025-01-04,1,21477
112392,14127,10318,2025-03-12,3,15009
112393,14223,10697,2025-11-25,2,5030
112394,14036,10046,2025-01-14,1,1499
112395,14039,10453,2025-02-22,1,52843
112396,14414,10245,2025-12-03,1,850
112397,14459,10283,2025-09-20,2,1618
112398,14105,10670,2025-01-11,1,64559
112399,14518,10310,2025-01-27,1,36078
112400,14107,10034,2026-02-21,1,399
112401,14067,10604,2025-11-07,1,387
112402,14300,10435,2025-06-10,2,1094
112403,14118,10463,2025-05-20,1,1061
112404,14055,10238,2025-10-07,1,3723
112405,14031,10102,2025-04-10,1,36990
112406,14274,10573,2025-08-21,1,95
112407,14465,10464,2025-11-30,2,5180
112408,14052,10554,2025-09-11,1,2940
112409,14467,10421,2025-10-10,1,57455
112410,14170,10550,2025-06-22,1,12967
112411,14170,10482,2025-10-18,2,2028
112412,14221,10453,2025-02-26,2,105686
112413,14309,10570,2025-09-25,1,169
112414,14523,10146,2025-03-27,3,7497
112415,14172,10220,2025-02-06,1,931
112416,14094,10254,2025-03-29,1,2940
112417,14331,10697,2025-04-11,1,2515
112418,14134,10479,2025-11-26,5,2180
112419,14538,10053,2025-06-18,2,298
112420,14201,10660,2025-03-31,2,174
112421,14470,10388,2025-08-11,3,196674
112422,14330,10028,2025-10-13,2,1398
112423,14426,10125,2025-01-04,2,29998
112424,14451,10383,2025-03-21,1,3854
112425,14413,10503,2025-11-12,2,1836
112426,14005,10240,2025-03-15,1,32578
112427,14466,10231,2025-01-08,1,9949
112428,14480,10267,2025-09-03,1,27782
112429,14151,10310,2025-11-29,1,36078
112430,14349,10372,2025-05-11,2,1168
112431,14234,10263,2026-02-25,2,39634
112432,14349,10515,2025-04-22,1,33014
112433,14151,10655,2025-03-15,1,35
112434,14350,10510,2025-03-09,2,2164
112435,14018,10051,2026-01-21,1,18999
112436,14485,10637,2025-04-26,2,52936
112437,14098,10563,2025-10-05,2,39634
112438,14071,10175,2025-10-07,1,199
112439,14295,10430,2026-01-07,1,54248
112440,14524,10521,2025-07-27,3,192165
112441,14169,10128,2025-01-09,2,498
112442,14191,10431,2025-05-28,1,3818
112443,14159,10265,2026-02-14,2,1556
112444,14010,10208,2025-01-07,1,265
112445,14461,10494,2025-03-12,2,29670
112446,14405,10632,2025-05-14,2,23908
112447,14420,10161,2025-02-10,2,11998
112448,14322,10517,2025-07-25,3,9693
112449,14194,10241,2025-07-23,2,31006
112450,14411,10645,2026-01-30,1,1471
112451,14063,10443,2025-11-06,1,1012
112452,14355,10415,2025-04-19,2,44952
112453,14367,10036,2025-04-23,1,499
112454,14216,10322,2026-01-14,1,3256
112455,14418,10274,2025-12-09,1,1361
112456,14346,10297,2025-11-20,1,360
112457,14440,10458,2025-03-29,1,155
112458,14102,10417,2025-01-17,1,2754
112459,14203,10023,2025-05-31,2,49998
112460,14447,10678,2025-04-30,2,1890
112461,14089,10443,2025-10-23,2,2024
112462,14273,10307,2026-02-14,4,1544
112463,14455,10605,2025-03-01,1,144
112464,14239,10001,2025-05-10,2,65998
112465,14389,10272,2025-05-29,2,106430
112466,14426,10166,2025-08-26,1,499
112467,14245,10629,2025-01-16,2,772
112468,14310,10239,2025-05-30,2,1566
112469,14421,10564,2025-12-26,1,876
112470,14078,10168,2026-02-10,1,399
112471,14041,10312,2026-02-08,1,656
112472,14324,10481,2025-12-25,1,2922
112473,14344,10181,2026-02-11,1,3499
112474,14037,10197,2025-11-25,2,4998
112475,14467,10474,2025-07-19,2,2370
112476,14331,10139,2026-02-19,3,119970
112477,14339,10465,2025-04-07,2,1410
112478,14462,10547,2025-02-18,1,809
112479,14539,10015,2025-05-11,2,698
112480,14536,10634,2026-01-30,2,232
112481,14167,10537,2025-11-21,1,400
112482,14285,10457,2025-09-13,2,5430
112483,14051,10130,2025-07-11,1,149
112484,14218,10034,2025-06-08,3,1197
112485,14480,10608,2025-05-30,1,1867
112486,14220,10081,2025-02-22,1,19999
112487,14518,10081,2026-02-17,1,19999
112488,14077,10350,2026-01-22,2,1048
112489,14393,10667,2025-10-31,5,525975
112490,14506,10656,2025-09-24,2,38646
112491,14183,10136,2025-01-09,1,499
112492,14020,10174,2025-10-17,1,249
112493,14522,10141,2025-01-14,1,599
112494,14030,10442,2025-01-22,1,75998
112495,14202,10256,2025-12-09,2,79408
112496,14396,10357,2025-08-26,3,14214
112497,14175,10345,2025-02-06,1,1471
112498,14062,10023,2025-12-17,1,24999
112499,14331,10647,2025-12-30,1,226
112500,14196,10558,2026-01-02,1,24374
112501,14353,10320,2026-01-03,2,65818
112502,14074,10434,2025-10-17,2,84432
112503,14321,10102,2025-06-24,1,36990
112504,14174,10551,2025-12-10,2,3520
112505,14325,10542,2025-10-22,2,3902
112506,14496,10636,2025-08-14,1,67
112507,14209,10520,2025-07-27,2,1862
112508,14437,10088,2025-04-08,5,4495
112509,14152,10382,2025-01-18,1,936
112510,14071,10338,2025-10-18,2,94506
112511,14188,10101,2025-04-23,1,24999
112512,14022,10687,2025-09-07,1,9838
112513,14145,10576,2025-12-10,1,1151
112514,14283,10680,2025-07-13,3,1293
112515,14284,10197,2025-12-02,3,7497
112516,14239,10096,2025-01-23,1,249
112517,14518,10180,2025-01-26,1,64990
112518,14417,10229,2025-08-19,1,901
112519,14057,10685,2025-12-01,1,104156
112520,14434,10117,2025-04-16,1,799
112521,14346,10676,2025-01-29,3,7827
112522,14480,10111,2025-10-29,1,149
112523,14521,10125,2025-02-12,2,29998
112524,14343,10529,2026-02-01,2,1802
112525,14227,10016,2026-01-30,2,1790
112526,14422,10222,2026-02-08,2,720
112527,14069,10134,2025-04-19,1,249
112528,14111,10305,2026-02-27,2,288
112529,14408,10392,2026-02-06,3,2415
112530,14497,10451,2025-01-14,3,2319
112531,14001,10343,2026-01-27,3,4728
112532,14434,10014,2025-07-06,1,599
112533,14451,10195,2025-11-11,1,99
112534,14081,10228,2026-01-16,1,7971
112535,14140,10004,2025-12-19,1,48990
112536,14319,10353,2026-01-25,2,822
112537,14312,10379,2025-01-23,1,946
112538,14392,10595,2025-10-19,2,3134
112539,14534,10620,2025-03-15,1,32909
112540,14533,10543,2025-03-30,2,172
112541,14373,10072,2025-02-28,1,199
112542,14262,10267,2025-05-08,1,27782
112543,14357,10162,2026-01-19,1,1299
112544,14046,10215,2025-11-14,2,66028
112545,14145,10396,2026-01-11,1,21
112546,14078,10546,2026-01-03,1,375
112547,14135,10509,2026-01-18,1,2554
112548,14282,10171,2025-06-14,2,298
112549,14406,10093,2025-02-24,2,198
112550,14230,10455,2025-10-21,1,2216
112551,14422,10123,2025-07-04,2,1998
112552,14389,10493,2025-02-18,2,130992
112553,14258,10548,2026-01-08,1,782
112554,14351,10229,2026-01-23,3,2703
112555,14053,10393,2025-02-11,1,4778
112556,14094,10575,2026-02-07,2,100016
112557,14206,10317,2025-08-14,1,7427
112558,14073,10548,2025-07-20,2,1564
112559,14291,10564,2025-07-23,1,876
112560,14424,10059,2025-11-07,1,3999
112561,14021,10424,2025-09-03,1,643
112562,14143,10119,2026-01-21,2,27998
112563,14334,10241,2026-02-19,1,15503
112564,14053,10453,2025-02-18,4,211372
112565,14409,10244,2025-07-19,2,97760
112566,14247,10664,2025-08-04,2,496
112567,14235,10136,2025-08-27,1,499
112568,14472,10173,2025-09-30,5,200
112569,14381,10542,2025-10-01,1,1951
112570,14156,10121,2026-02-03,1,1999
112571,14183,10303,2026-01-16,2,1546
112572,14507,10394,2025-04-29,2,790
112573,14480,10563,2025-10-25,1,19817
112574,14279,10655,2026-01-27,1,35
112575,14528,10333,2025-01-30,3,3612
112576,14018,10502,2026-01-23,2,130232
112577,14237,10683,2025-03-28,1,438
112578,14215,10185,2025-01-03,3,2997
112579,14247,10683,2025-05-05,1,438
112580,14181,10076,2025-08-06,1,149
112581,14112,10697,2025-06-08,1,2515
112582,14147,10285,2025-04-03,1,473
112583,14192,10388,2025-04-17,2,131116
112584,14289,10460,2025-01-11,1,14794
112585,14505,10250,2026-01-17,1,12967
112586,14478,10543,2025-03-20,3,258
112587,14269,10064,2025-09-27,2,7998
112588,14129,10309,2025-11-05,2,1674
112589,14166,10583,2025-12-12,2,1618
112590,14279,10624,2025-11-15,1,1728
112591,14511,10132,2026-01-28,1,799
112592,14201,10487,2026-01-23,2,682
112593,14002,10041,2025-08-12,1,4999
112594,14518,10306,2025-09-26,1,193
112595,14003,10550,2025-12-15,2,25934
112596,14440,10487,2026-01-31,2,682
112597,14170,10024,2026-02-17,2,105980
112598,14252,10377,2025-11-12,1,3060
112599,14034,10653,2025-02-22,1,386
112600,14346,10687,2025-06-10,1,9838
112601,14311,10513,2026-01-18,1,34636
112602,14013,10302,2026-02-08,2,65174
112603,14310,10207,2025-01-01,1,57658
112604,14232,10030,2025-02-13,2,2598
112605,14347,10001,2025-08-19,1,32999
112606,14297,10648,2025-07-03,1,254
112607,14373,10278,2026-01-18,3,10929
112608,14262,10698,2025-11-25,1,2147
112609,14291,10310,2025-10-21,1,36078
112610,14182,10196,2025-12-12,2,1198
112611,14066,10209,2025-02-02,1,2554
112612,14403,10570,2025-05-07,3,507
112613,14042,10087,2025-07-23,2,2998
112614,14231,10695,2025-12-03,1,45072
112615,14466,10035,2025-07-13,1,399
112616,14284,10639,2025-12-10,1,13608
112617,14066,10588,2026-02-24,2,29990
112618,14417,10527,2026-01-13,2,8418
112619,14133,10268,2025-12-20,1,107
112620,14128,10213,2025-03-27,1,34636
112621,14118,10308,2025-06-17,1,1867
112622,14535,10693,2025-08-19,1,1788
112623,14206,10666,2025-03-04,2,856
112624,14480,10676,2025-08-18,2,5218
112625,14084,10584,2025-11-20,1,620
112626,14181,10229,2025-01-14,1,901
112627,14394,10109,2025-04-07,1,299
112628,14208,10423,2025-04-23,2,7102
112629,14398,10090,2025-09-18,2,998
112630,14372,10491,2025-11-02,4,2584
112631,14010,10621,2025-06-30,2,464
112632,14195,10575,2026-01-20,1,50008
112633,14030,10232,2026-01-10,2,60932
112634,14499,10260,2025-07-16,2,682
112635,14292,10689,2025-08-26,1,2024
112636,14197,10080,2026-02-14,1,2299
112637,14434,10071,2025-07-25,1,399
112638,14143,10691,2025-05-30,1,1246
112639,14169,10343,2026-01-23,2,3152
112640,14343,10424,2026-02-06,1,643
112641,14432,10347,2025-02-01,2,452
112642,14081,10420,2025-12-20,1,58569
112643,14154,10687,2025-10-22,1,9838
112644,14100,10067,2025-08-28,2,598
112645,14031,10311,2025-12-08,1,7685
112646,14468,10671,2025-04-16,3,198
112647,14261,10449,2025-04-22,1,1228
112648,14265,10276,2025-05-08,1,1151
112649,14499,10085,2025-05-04,1,2999
112650,14184,10063,2025-12-02,4,183960
112651,14061,10273,2025-06-24,1,95
112652,14220,10653,2025-12-07,1,386
112653,14183,10002,2026-02-13,3,4497
112654,14318,10518,2025-02-10,1,2368
112655,14281,10313,2025-05-15,1,878
112656,14240,10645,2026-02-22,2,2942
112657,14071,10251,2025-03-19,3,5280
112658,14474,10070,2026-01-18,1,1999
112659,14385,10224,2026-01-16,1,17901
112660,14322,10137,2025-06-27,1,1299
112661,14293,10415,2025-07-23,1,22476
112662,14356,10268,2025-03-29,2,214
112663,14507,10330,2025-09-06,3,39279
112664,14517,10669,2025-09-23,1,2702
112665,14292,10276,2025-11-20,1,1151
112666,14271,10251,2025-03-16,1,1760
112667,14328,10304,2025-07-19,2,774
112668,14304,10676,2025-07-26,2,5218
112669,14048,10646,2026-02-20,1,57
112670,14071,10318,2025-01-17,1,5003
112671,14331,10462,2025-04-27,2,6490
112672,14197,10009,2025-01-31,2,17998
112673,14291,10479,2025-08-09,1,436
112674,14346,10091,2026-02-14,2,298
112675,14309,10588,2025-07-19,2,29990
112676,14322,10547,2025-05-17,3,2427
112677,14185,10575,2025-08-01,1,50008
112678,14268,10081,2025-06-14,2,39998
112679,14479,10434,2025-11-20,1,42216
112680,14390,10275,2025-12-03,1,50008
112681,14007,10686,2025-12-04,1,1813
112682,14128,10578,2025-10-23,1,3643
112683,14346,10408,2025-05-14,5,107275
112684,14327,10580,2025-06-09,2,25520
112685,14515,10640,2025-10-03,2,81986
112686,14172,10161,2025-10-30,3,17997
112687,14449,10601,2025-07-06,1,4644
112688,14374,10680,2025-07-22,1,431
112689,14366,10632,2025-04-30,1,11954
112690,14329,10617,2025-05-22,1,7427
112691,14377,10115,2025-04-24,1,399
112692,14352,10389,2025-12-23,2,942
112693,14171,10006,2025-12-14,1,2299
112694,14005,10108,2025-06-27,2,1998
112695,14083,10612,2025-05-11,1,656
112696,14224,10578,2025-11-22,1,3643
112697,14492,10087,2025-09-16,1,1499
112698,14232,10605,2026-02-20,2,288
112699,14458,10349,2026-02-19,1,1208
112700,14349,10231,2025-04-10,1,9949
112701,14410,10295,2025-08-02,1,1567
112702,14158,10254,2025-09-15,1,2940
112703,14268,10060,2025-03-20,2,1598
112704,14346,10659,2025-05-24,4,1548
112705,14491,10239,2026-01-01,1,783
112706,14343,10236,2025-01-07,1,9831
112707,14048,10336,2025-06-20,1,67
112708,14021,10305,2025-11-23,2,288
112709,14175,10340,2025-07-23,3,122979
112710,14226,10572,2025-02-16,3,159645
112711,14334,10375,2025-01-03,2,2238
112712,14084,10445,2025-03-26,2,6396
112713,14414,10646,2026-01-29,3,171
112714,14032,10386,2025-06-21,1,3638
112715,14282,10008,2025-10-24,2,2998
112716,14074,10378,2025-03-19,1,1821
112717,14361,10575,2025-09-06,5,250040
112718,14363,10241,2025-08-12,2,31006
112719,14297,10495,2025-07-10,2,2862
112720,14294,10500,2025-07-03,2,7180
112721,14323,10074,2025-06-05,1,149
112722,14135,10064,2025-01-26,3,11997
112723,14012,10390,2025-05-04,1,1188
112724,14495,10538,2026-02-23,3,11169
112725,14515,10053,2026-01-03,2,298
112726,14146,10547,2025-04-25,2,1618
112727,14022,10597,2025-06-14,1,360
112728,14075,10241,2026-01-11,1,15503
112729,14296,10673,2025-11-13,3,28962
112730,14255,10032,2025-12-07,1,449
112731,14271,10409,2025-12-25,1,1155
112732,14030,10539,2025-12-26,1,783
112733,14467,10106,2025-01-17,1,1499
112734,14114,10238,2025-08-20,1,3723
112735,14079,10096,2025-12-11,2,498
112736,14528,10088,2025-11-02,2,1798
112737,14050,10590,2025-05-08,1,39923
112738,14233,10408,2025-05-31,1,21455
112739,14229,10094,2025-09-18,1,999
112740,14345,10571,2025-08-26,1,1145
112741,14422,10418,2025-01-12,1,2717
112742,14147,10240,2025-07-07,1,32578
112743,14282,10680,2025-09-06,2,862
112744,14091,10187,2025-10-04,2,11998
112745,14420,10174,2026-01-09,1,249
112746,14273,10260,2026-01-02,1,341
112747,14127,10572,2025-02-14,1,53215
112748,14172,10287,2026-02-23,1,416
112749,14478,10618,2025-04-19,1,5003
112750,14485,10478,2025-04-26,2,18506
112751,14377,10340,2025-07-06,2,81986
112752,14320,10414,2025-11-21,1,1720
112753,14010,10573,2025-01-20,2,190
112754,14233,10131,2025-08-31,3,447
112755,14371,10167,2025-12-22,1,1499
112756,14234,10007,2025-06-05,2,6998
112757,14358,10317,2025-01-10,2,14854
112758,14131,10578,2025-01-10,3,10929
112759,14489,10348,2025-02-05,1,254
112760,14448,10179,2025-11-29,1,23999
112761,14501,10554,2026-01-02,1,2940
112762,14434,10448,2025-05-09,1,142
112763,14396,10178,2025-03-16,2,4998
112764,14212,10347,2025-11-21,1,226
112765,14485,10426,2025-12-27,3,6093
112766,14320,10235,2025-11-20,2,3368
112767,14105,10641,2025-02-18,1,28504
112768,14408,10647,2025-12-03,1,226
112769,14416,10252,2025-06-13,1,2554
112770,14148,10055,2025-12-11,2,1798
112771,14517,10625,2025-03-18,2,3050
112772,14283,10519,2025-05-28,1,386
112773,14308,10580,2025-07-19,2,25520
112774,14359,10266,2025-06-14,2,17180
112775,14504,10612,2026-01-04,1,656
112776,14128,10499,2025-10-07,1,23890
112777,14353,10207,2025-11-25,1,57658
112778,14087,10403,2026-01-04,1,433
112779,14275,10438,2026-02-24,2,23636
112780,14473,10114,2025-04-02,2,178
112781,14265,10428,2025-12-12,1,580
112782,14240,10693,2026-01-16,1,1788
112783,14438,10233,2025-10-01,2,54926
112784,14393,10153,2025-01-14,2,100
112785,14010,10422,2026-01-14,1,629
112786,14392,10259,2026-02-12,1,21522
112787,14016,10647,2025-09-14,1,226
112788,14117,10077,2025-04-16,1,299
112789,14159,10594,2025-07-06,1,2868
112790,14281,10609,2025-06-23,2,1674
112791,14510,10579,2025-07-12,4,3356
112792,14459,10174,2025-01-04,1,249
112793,14129,10461,2025-08-12,2,39400
112794,14196,10301,2025-07-18,1,4644
112795,14127,10485,2025-06-26,1,697
112796,14065,10361,2025-12-22,2,2990
112797,14033,10488,2025-04-08,1,42702
112798,14417,10014,2025-03-11,2,1198
112799,14138,10296,2025-10-02,2,126434
112800,14253,10499,2025-09-10,1,23890
112801,14261,10421,2025-11-25,1,57455
112802,14209,10083,2025-09-10,1,2999
112803,14330,10635,2026-01-14,1,4459
112804,14223,10126,2025-06-04,1,999
112805,14074,10531,2025-06-29,1,9949
112806,14432,10276,2026-01-09,1,1151
112807,14004,10473,2025-11-26,1,7166
112808,14089,10153,2026-01-07,1,50
112809,14067,10538,2026-02-11,2,7446
112810,14477,10194,2025-11-10,2,498
112811,14137,10600,2025-05-16,4,85908
112812,14045,10075,2025-04-26,2,1798
112813,14251,10599,2025-08-15,1,8810
112814,14186,10645,2025-05-15,1,1471
112815,14320,10331,2025-06-11,2,6310
112816,14276,10673,2025-12-07,1,9654
112817,14402,10687,2025-04-27,3,29514
112818,14014,10398,2025-09-22,1,12194
112819,14057,10357,2025-12-07,3,14214
112820,14340,10012,2025-10-29,1,349
112821,14140,10447,2025-11-01,1,66959
112822,14246,10393,2026-01-30,1,4778
112823,14127,10126,2025-08-16,1,999
112824,14210,10553,2025-05-11,1,1976
112825,14332,10267,2025-02-12,2,55564
112826,14159,10074,2025-06-29,2,298
112827,14534,10437,2026-01-24,1,207
112828,14391,10423,2025-01-20,2,7102
112829,14208,10296,2025-01-14,2,126434
112830,14507,10481,2025-03-12,2,5844
112831,14020,10132,2025-01-29,1,799
112832,14331,10318,2025-04-05,2,10006
112833,14144,10456,2025-09-25,2,11226
112834,14241,10533,2025-03-17,2,54926
112835,14299,10095,2025-01-22,2,40
112836,14059,10312,2025-05-31,1,656
112837,14055,10339,2025-08-09,2,27216
112838,14398,10166,2026-01-10,1,499
112839,14446,10327,2025-11-25,1,194
112840,14290,10424,2026-02-17,2,1286
112841,14193,10222,2025-04-25,2,720
112842,14415,10149,2025-07-10,1,399
112843,14425,10345,2025-05-30,4,5884
112844,14267,10118,2025-05-18,1,2499
112845,14051,10213,2025-08-31,1,34636
112846,14298,10044,2025-11-02,1,64990
112847,14022,10046,2025-09-30,1,1499
112848,14280,10510,2025-08-09,2,2164
112849,14491,10500,2025-05-03,1,3590
112850,14030,10091,2026-02-13,1,149
112851,14034,10434,2025-01-04,2,84432
112852,14197,10142,2025-06-13,2,1398
112853,14163,10401,2025-11-23,1,11309
112854,14283,10013,2025-04-09,3,267
112855,14346,10430,2025-06-25,2,108496
112856,14093,10075,2025-06-01,3,2697
112857,14276,10353,2026-02-23,2,822
112858,14130,10592,2025-03-21,2,5628
112859,14388,10160,2025-08-13,1,57990
112860,14476,10094,2025-10-10,1,999
112861,14377,10595,2025-09-18,2,3134
112862,14317,10578,2025-08-25,1,3643
112863,14234,10567,2025-09-10,2,55564
112864,14468,10445,2025-05-11,1,3198
112865,14198,10365,2025-10-12,1,30549
112866,14090,10114,2025-04-04,3,267
112867,14184,10259,2025-06-14,2,43044
112868,14027,10036,2025-03-27,1,499
112869,14340,10065,2025-02-17,1,999
112870,14400,10337,2025-09-28,1,26468
